id,budget,original_language,genres,popularity,release_date,runtime,title,revenue
1905,0,en,,9.296024,6/5/1987,110,Harry and the Hendersons,49998613
1906,0,en,,6.073468,4/26/1991,95,A Kiss Before Dying,15429177
1907,0,en,,7.597475,4/4/2014,93,The Double,200406
1908,48000000,en,,6.74468,1/14/2010,101,Tooth Fairy,112462508
1909,30000000,en,,12.840798,5/24/1985,131,A View to a Kill,152427960
1910,0,en,,6.122067,1/31/1997,102,Nightwatch,1179002
1911,180000000,en,,11.481379,12/4/2007,113,The Golden Compass,372234864
1912,0,en,,0.077653,4/1/2011,75,Circo,67821
1913,0,es,,7.131568,10/20/2010,148,Biutiful,25147786
1914,6500000,en,,4.136105,7/23/2004,96,A Home at the End of the World,1548955
1915,56000000,en,,5.374563,2/21/2003,214,Gods and Generals,12923936
1916,0,fr,,2.156134,11/10/2012,90,The Stroller Strategy,3462
1917,12000000,en,,16.415498,12/24/1997,154,Jackie Brown,39673162
1918,592,en,,0.286719,8/26/2025,137,The Merry Widow,1
1919,0,en,,3.267026,4/22/2011,89,African Cats,15240456
1920,0,en,,4.010441,1/23/2006,96,Right at Your Door,2043704
1921,12000000,en,,9.363482,1/29/2015,106,Project Almanac,32248241
1922,5000000,en,,8.898523,1/1/2014,84,Paranormal Activity: The Marked Ones,86362372
1923,31115000,en,,8.591238,6/12/1963,248,Cleopatra,71000000
1924,0,en,,1.218763,11/13/2005,100,OPA!,6000000
1925,65000000,en,,9.170332,5/12/2008,145,Sex and the City,415252786
1926,0,en,,0.009961,5/15/1992,87,Monster in a Box,311245
1927,28000000,en,,9.765123,6/23/1981,127,For Your Eyes Only,195312802
1928,26400000,ta,,4.330396,10/1/2010,155,Enthiran,62000000
1929,25000000,en,,11.872997,2/10/2006,93,Final Destination 3,117719158
1930,28000000,en,,8.808328,9/9/2013,137,Third Person,1749201
1931,65000000,en,,13.268484,7/14/1999,159,Eyes Wide Shut,162091208
1932,0,en,,3.743212,8/4/1995,106,Something to Talk About,50892160
1933,0,en,,5.426921,8/15/2012,105,The Odd Life of Timothy Green,51854875
1934,175000000,en,,9.156877,6/9/2007,96,Evan Almighty,173000000
1935,83000000,en,,6.053595,4/28/2000,90,The Flintstones in Viva Rock Vegas,59468275
1936,40000000,en,,10.395472,5/21/2014,117,Blended,123494610
1937,28000000,en,,13.162168,2/5/1998,123,Blues Brothers 2000,14051384
1938,10000000,en,,5.402262,6/7/1991,105,Don't Tell Mom the Babysitter's Dead,25196249
1939,20000000,en,,12.392754,9/12/2008,115,Appaloosa,20211394
1940,1500000,en,,6.241185,11/16/1984,101,Missing in Action,22812411
1941,30000000,en,,5.188399,8/4/1995,106,Virtuosity,24048000
1942,0,en,,7.834161,6/19/2015,80,The Overnight,1100000
1943,1000000,en,,2.392367,4/28/2006,78,Alone With Her,10018
1944,40000000,en,,7.15606,4/7/2004,98,The Whole Ten Yards,26155781
1945,0,en,,7.798615,3/20/1981,108,Omen III: The Final Conflict,20471382
1946,1500000,en,,4.173231,3/25/2005,111,The Ballad of Jack and Rose,712294
1947,0,en,,8.471415,5/17/2013,86,Frances Ha,4069826
1948,25000000,en,,1.862215,10/1/2009,117,Mao's Last Dancer,20719451
1949,0,hi,,1.479018,3/10/2006,138,Malamaal Weekly,204
1950,5000000,en,,8.966129,9/12/2016,92,Paris Can Wait,6700000
1951,35000000,en,,10.08043,10/15/2008,100,Max Payne,85416905
1952,0,es,,8.164312,8/24/2001,128,Sex and Lucia,2628241
1953,0,en,,1.655794,2/13/2012,122,Jayne Mansfield's Car,14836
1954,6500000,en,,9.3806,6/25/1980,105,Dressed to Kill,31899000
1955,0,en,,4.322544,4/29/1994,126,When a Man Loves a Woman,50021959
1956,40000000,en,,12.330249,12/11/1992,138,A Few Good Men,243240178
1957,855000,en,,1.121417,5/3/1943,96,Five Graves to Cairo,1200000
1958,42000000,en,,14.007329,10/18/1990,104,Rocky V,119946358
1959,4000000,en,,0.737602,1/1/1995,90,Search and Destroy,389503
1960,500000,en,,1.946823,6/26/2012,87,Bikini Spring Break,500000
1961,24000000,en,,9.526781,12/17/1999,126,The Cider House Rules,88545092
1962,0,en,,2.065029,4/29/2010,85,Cropsey,35456
1963,0,en,,5.244654,1/13/2006,118,Glory Road,42647449
1964,28000000,en,,8.318954,12/20/1988,114,Working Girl,103173635
1965,0,fr,,0.35233,5/19/2002,91,Waiting for Happiness,7406
1966,9000000,en,,15.236541,11/15/1985,111,Runaway Train,7936012
1967,0,en,,9.609726,2/9/2013,108,Charlie Countryman,11650
1968,58000000,en,,9.508061,12/14/1984,127,The Cotton Club,25928721
1969,85000000,en,,8.338675,2/9/2012,115,Safe House,208076205
1970,0,en,,7.745083,8/23/2013,90,Drinking Buddies,343341
1971,8500000,en,,6.911759,9/5/2014,90,Big Game,7500000
1972,9000000,en,,0.941383,10/19/1984,100,Thief of Hearts,10364904
1973,120000000,en,,3.918287,7/23/2013,126,The Wolverine,415440673
1974,5952000,en,,7.945039,2/4/1983,87,Videodrome,2120439
1975,2300000,en,,4.806374,5/24/1979,100,Breaking Away,20000000
1976,2000000,ru,,0.74156,12/12/2011,207,Chapiteau-Show,393816
1977,80000000,en,,10.385757,1/25/2016,114,The Finest Hours,52099090
1978,10000000,en,,1.192891,10/16/2009,85,Janky Promoters,9069
1979,40000000,en,,9.800232,8/23/2000,117,The Art of War,30199105
1980,11715578,cn,,6.004257,12/12/2008,108,Ip Man,21888598
1981,10000000,en,,5.872794,9/13/2011,83,"Jeff, Who Lives at Home",4417580
1982,0,en,,3.199976,9/24/1993,112,The Program,23042200
1983,54000000,en,,10.301621,12/4/1980,127,Superman II,190458706
1984,0,en,,1.881932,1/1/1994,98,Priest,4176932
1985,70000000,en,,9.756289,12/9/2008,104,Yes Man,225990978
1986,1379375,ro,,2.214179,1/22/2015,108,Aferim!,105097
1987,40000000,en,,11.690781,6/10/2010,140,The Karate Kid,357852395
1988,0,hi,,5.584308,11/27/2003,186,Kal Ho Naa Ho,13200241
1989,10000000,en,,5.611184,8/19/1988,104,Married to the Mob,21486757
1990,1900000,hi,,2.004745,7/1/2005,123,Sarkar,5900000
1991,5000000,en,,6.199806,10/21/1988,88,Halloween 4: The Return of Michael Myers,17768757
1992,37000000,en,,3.742824,10/31/1997,118,Switchback,6482195
1993,4000000,ta,,0.372987,1/14/2011,160,Aadukalam,6000000
1994,0,en,,6.0955,8/12/2014,75,Batman: Assault on Arkham,4571025
1995,67000000,en,,11.845918,9/20/1996,101,Last Man Standing,47267001
1996,65000000,en,,13.257467,5/6/2015,120,Spy,235666219
1997,50000000,en,,18.022579,1/13/2016,144,13 Hours: The Secret Soldiers of Benghazi,69411370
1998,19000000,en,,4.347079,8/1/1997,105,Picture Perfect,44332015
1999,60000000,en,,13.469862,9/2/2003,100,Intolerable Cruelty,119940815
2000,27000000,en,,12.851984,2/27/1998,100,Dark City,27200316
2001,0,en,,0.43491,2/3/1978,97,The One and Only,16928137
2002,0,en,,8.500628,1/30/1991,89,Kickboxer 2:  The Road Back,1250712
2003,10000000,en,,10.414363,7/1/2001,90,Jeepers Creepers,59217789
2004,35000000,en,,13.495247,4/10/1998,93,Species II,19165560
2005,80000000,en,,5.228837,8/17/2007,99,The Invasion,15071514
2006,4000000,en,,2.148655,12/6/2002,90,Empire,18591272
2007,0,en,,12.140733,12/22/1995,78,Balto,11348324
2008,1114000,en,,2.886254,12/26/1933,99,Queen Christina,2610000
2009,0,ru,,1.592152,6/6/2007,89,Cargo 200,121129
2010,5000000,ru,,0.191539,8/1/2002,113,Antikiller,340312
2011,5000000,en,,0.011574,8/18/1989,83,Cheetah,8153677
2012,30000000,en,,12.308007,6/9/1989,107,Star Trek V: The Final Frontier,70200000
2013,45000000,en,,10.869056,7/4/2001,83,Scary Movie 2,141220678
2014,0,en,,0.444226,3/30/1998,100,Left Luggage,100544
2015,100000000,en,,16.382422,12/25/2013,180,The Wolf of Wall Street,392000694
2016,40000000,en,,6.715263,3/16/2010,110,The Bounty Hunter,136000000
2017,25000000,en,,51.645403,9/23/1994,142,The Shawshank Redemption,28341469
2018,15000000,en,,7.06378,9/23/2012,106,Promised Land,8138788
2019,170000000,en,,53.291601,7/30/2014,121,Guardians of the Galaxy,773328629
2020,35000000,en,,7.102076,7/4/2007,91,License to Wed,69307224
2021,0,en,,5.993691,9/28/2007,101,Feast of Love,5741608
2022,0,en,,18.577504,10/21/2016,100,"I, Daniel Blake",260354
2023,42000000,en,,10.528173,1/13/2012,102,Man on a Ledge,46221189
2024,0,en,,5.32553,9/5/2003,96,Coffee and Cigarettes,7897645
2025,20000000,en,,10.044642,4/16/2009,96,Crank: High Voltage,34560577
2026,3196621,de,,6.704659,10/8/2015,116,Look Who's Back,25513752
2027,1000000,en,,7.314536,8/30/1985,95,American Ninja,10499694
2028,440141,te,,0.815203,9/28/2007,160,Happy Days,2640850
2029,18000000,en,,8.868558,11/14/1980,129,Raging Bull,23000000
2030,13000000,en,,14.310479,11/9/1990,84,Child's Play 2,35763605
2031,1200000,en,,8.699428,8/14/1975,100,The Rocky Horror Picture Show,112892319
2032,2000000,en,,0.632261,5/24/1938,106,Alexander's Ragtime Band,4000000
2033,4,en,,1.914697,12/8/1932,89,A Farewell to Arms,25
2034,0,en,,7.655603,1/27/2006,122,Alpha Dog,15309302
2035,32000000,en,,5.575992,7/5/1996,123,Phenomenon,152036382
2036,207000000,en,,19.761164,12/14/2005,187,King Kong,550000000
2037,52000000,en,,18.761467,6/30/1995,140,Apollo 13,355237933
2038,120000,ml,,0.485424,5/3/2012,130,Grandmaster,130000
2039,15000000,en,,11.672701,12/10/1987,126,Wall Street,43848069
2040,25000000,en,,4.439325,10/2/2002,102,Possession,10113733
2041,0,en,,9.04083,9/7/2007,104,The Visitor,9234510
2042,0,en,,5.121894,4/16/2016,105,The Family Fang,262921
2043,60000000,en,,0.452934,9/9/2010,97,Resident Evil: Afterlife,300228084
2044,8000000,en,,12.357072,1/30/2009,97,New in Town,29010817
2045,130000000,en,,19.201504,10/25/2011,107,The Adventures of Tintin,371940071
2046,75000000,en,,11.34706,3/1/2002,138,We Were Soldiers,114660784
2047,2627000,en,,0.662665,3/1/1944,120,A Guy Named Joe,5363000
2048,8000000,en,,6.167646,4/29/2011,104,Prom,10130000
2049,0,en,,6.634939,11/19/1982,92,The Last Unicorn,6455530
2050,53000000,en,,11.911173,11/20/1997,94,Anastasia,139804348
2051,4000000,en,,11.457298,2/8/1979,93,The Warriors,22490039
2052,0,en,,1.656115,12/21/1990,110,The Field,1494399
2053,40000000,zh,,5.361771,7/16/2015,111,Monster Hunt,385284817
2054,0,en,,1.217192,11/27/1998,91,Twice Upon a Yesterday,258464
2055,134000,en,,5.110716,12/5/1942,73,Cat People,4000000
2056,18000000,en,,8.435642,11/21/2007,126,The Mist,57096190
2057,40000000,en,,11.100597,7/14/2005,119,Wedding Crashers,285176741
2058,0,en,,4.607583,10/7/1999,106,Body Shots,239894
2059,105000000,en,,10.640864,7/30/2013,105,The Smurfs 2,347434178
2060,28000000,en,,10.850442,10/11/2013,128,The Fifth Estate,8555008
2061,35000000,en,,7.85217,1/22/2008,101,Untraceable,32483410
2062,40000000,en,,9.738371,2/3/2000,116,Scream 3,161834276
2063,75000000,en,,20.40426,7/23/2004,108,The Bourne Supremacy,288500217
2064,0,en,,4.84886,2/11/2011,87,Cedar Rapids,6861102
2065,25000000,cn,,6.636514,10/31/2014,100,Kung Fu Jungle,129115
2066,44000000,en,,14.526049,12/25/2014,112,The Interview,12342632
2067,2000000,es,,5.958138,6/16/2000,154,Amores perros,20908467
2068,40000000,en,,8.695893,10/23/2009,87,Fantastic Mr. Fox,46471023
2069,2000000,ja,,2.894009,12/15/1984,87,Godzilla 1985,4100000
2070,7500000,en,,6.11959,4/21/2005,97,Man-Thing,143000
2071,0,en,,7.851263,12/19/1963,115,The Pink Panther,10878107
2072,25000000,en,,10.653446,3/17/1989,98,Leviathan,15704614
2073,0,en,,7.046825,10/14/2014,129,Testament of Youth,1822250
2074,50000000,en,,6.506572,9/15/2006,121,The Black Dahlia,49111202
2075,1000000,ru,,0.594488,4/19/2007,112,I'm Staying,404785
2076,2900000,en,,7.202832,3/9/2013,86,No One Lives,74918
2077,0,en,,0.14603,8/7/2009,90,Mugabe and the White African,4542
2078,0,en,,1.228145,9/6/1991,98,Company Business,1501785
2079,17000000,en,,7.290872,3/6/1987,113,Angel Heart,17185632
2080,0,ru,,0.245606,10/13/2016,75,Superbad,263000
2081,29000000,en,,8.843365,9/11/2003,102,Once Upon a Time in Mexico,98185582
2082,11000000,en,,5.304376,2/16/1989,107,Major League,49797148
2083,2000000,en,,2.186683,8/2/2002,96,Full Frontal,2506446
2084,0,ko,,1.95315,1/31/2008,102,A Man Who Was Superman,3848034
2085,6000000,en,,5.648114,2/21/1986,97,The Hitcher,5844868
2086,0,en,,2.481504,9/19/1980,105,The Mirror Crack'd,11000000
2087,15000000,en,,9.117934,11/17/2005,121,The Three Burials of Melquiades Estrada,12036149
2088,5000000,en,,8.698043,9/8/2013,104,Oculus,44030246
2089,1243000,en,,3.803268,12/1/1948,106,3 Godfathers,2841000
2090,50000000,en,,12.280827,3/13/2001,101,Exit Wounds,79958599
2091,10000000,en,,1.145806,10/8/1993,98,Deadfall,18
2092,40000000,en,,5.446745,3/7/2012,91,A Thousand Words,22044277
2093,0,fr,,0.960569,9/10/1993,98,Witchboard 2: The Devil's Doorway,168180
2094,67000000,en,,8.920545,4/19/2007,102,The Last Legion,25303038
2095,0,cn,,2.711041,9/4/2011,118,A Simple Life,2802459
2096,0,en,,0.075409,3/1/2009,90,Beetle Queen Conquers Tokyo,10068
2097,0,en,,1.068288,7/19/1996,79,Hustler White,127251
2098,140000000,en,,47.326665,7/9/2003,143,Pirates of the Caribbean: The Curse of the Black Pearl,655011224
2099,120000,fr,,5.648187,8/5/1964,97,Band of Outsiders,182857
2100,550000,en,,12.146747,5/9/1980,95,Friday the 13th,59754601
2101,13500000,en,,8.995603,1/1/2013,124,The Best Offer,19255873
2102,134005,en,,2.003832,7/15/2011,104,Snow Flower and the Secret Fan,1332231
2103,9900000,en,,25.869883,8/25/2016,88,Don't Breathe,157100845
2104,15000000,en,,11.247957,2/4/1994,86,Ace Ventura: Pet Detective,107217396
2105,0,en,,3.508075,1/29/1999,93,Splendor,45703
2106,8000000,en,,5.284805,9/7/2006,91,Fido,426224
2107,531374,en,,7.970462,3/2/1939,96,Stagecoach,1103757
2108,8000000,en,,4.518646,9/7/2007,99,Battle in Seattle,908847
2109,50000000,en,,16.15818,3/17/2005,110,The Ring Two,161451538
2110,5000000,en,,8.591834,5/15/1985,121,Mishima: A Life in Four Chapters,502758
2111,3000000,ta,,1.036233,2/26/2010,157,Vinnaithaandi Varuvaayaa,12000000
2112,135000000,en,,12.130127,11/8/1999,128,The World Is Not Enough,361832400
2113,0,en,,5.997712,8/25/1993,114,The Man without a Face,24760338
2114,9000000,en,,6.842274,6/23/1976,119,Logan's Run,25000000
2115,15000000,en,,6.777326,9/20/2012,97,Killing Them Softly,37930465
2116,100000000,en,,6.919314,6/21/1996,115,Eraser,242295562
2117,31000000,en,,6.49968,3/8/1996,117,The Birdcage,185260553
2118,344,en,,0.158651,9/29/2001,104,American Adobo,4
2119,21000000,en,,14.074906,9/9/2002,117,Moonlight Mile,10011050
2120,0,en,,1.026053,1/12/1990,96,Downtown,2346150
2121,12000000,en,,11.110376,10/6/1960,197,Spartacus,60000000
2122,70000000,en,,10.978188,3/20/2013,120,Olympus Has Fallen,161025640
2123,0,en,,4.248105,9/7/2014,120,Time Out of Mind,166775
2124,10000000,en,,6.589304,5/17/2005,105,Broken Flowers,45742101
2125,33000000,en,,12.237571,7/7/2016,98,Mike and Dave Need Wedding Dates,77068246
2126,160000000,en,,11.268531,6/13/1997,121,Speed 2: Cruise Control,164508066
2127,200000000,en,,185.330992,4/19/2017,137,Guardians of the Galaxy Vol. 2,863416141
2128,60000000,en,,8.142251,7/4/2001,87,Cats & Dogs,93375151
2129,7000000,en,,11.370288,8/12/1988,164,The Last Temptation of Christ,8373585
2130,0,it,,1.051148,9/6/2013,94,The Future,13983
2131,20000000,en,,14.27281,4/11/2013,86,Scary Movie 5,78378744
2132,27000000,en,,10.956665,4/26/2002,101,About a Boy,129000000
2133,24000000,en,,13.765241,11/21/2007,89,Hitman,99965753
2134,42000000,en,,5.510805,12/2/2010,100,The Warrior's Way,11087569
2135,160000000,en,,12.643312,5/5/2004,132,Van Helsing,300257475
2136,380000000,en,,27.88772,5/14/2011,136,Pirates of the Caribbean: On Stranger Tides,1045713802
2137,0,en,,5.612379,3/9/1989,84,Police Academy 6: City Under Siege,11567217
2138,25000000,en,,6.036408,2/27/2009,113,Crossing Over,1037335
2139,1700000,en,,12.843375,6/29/1972,88,Conquest of the Planet of the Apes,9700000
2140,60000000,en,,8.581558,1/10/2013,113,Gangster Squad,105200903
2141,0,en,,3.451518,10/27/2006,101,Catch a Fire,4291965
2142,30000000,en,,19.511221,9/17/2015,121,Sicario,84025816
2143,2000000,en,,10.650752,10/22/1960,128,The Magnificent Seven,4905000
2144,5000000,en,,5.874458,2/28/2013,88,The Last Exorcism Part II,15179302
2145,0,en,,1.797462,3/1/1996,96,The Final Cut,551281
2146,8000000,en,,9.631158,7/6/1988,90,License to Drive,22433275
2147,0,en,,2.643111,6/14/2012,91,Ai Weiwei: Never Sorry,181107
2148,3200000,en,,11.504558,6/12/1968,136,Rosemary's Baby,33395426
2149,0,en,,8.761268,2/29/2008,90,The Accidental Husband,22707064
2150,40000000,en,,7.622875,1/26/2006,99,Big Momma's House 2,138259062
2151,5000000,ru,,0.414793,10/12/2006,0,Mechenosets,3919731
2152,27000000,en,,7.436001,11/23/1994,80,The Pagemaster,13670688
2153,10000000,en,,4.468247,2/23/2007,84,Reno 911!: Miami,20342161
2154,0,es,,1.021641,11/1/1979,88,Supersonic Man,519204
2155,3000000,ru,,0.878255,9/18/2008,99,Hitler's Kaput!,9713500
2156,14000000,en,,9.071127,10/26/1995,100,Vampire in Brooklyn,19800000
2157,68000000,en,,7.694847,3/21/2003,136,Dreamcatcher,75715436
2158,8000000,en,,15.206957,8/22/1986,89,Stand by Me,52287414
2159,50000000,en,,6.936677,12/10/2004,119,The Life Aquatic with Steve Zissou,34808403
2160,3500159,en,,6.262677,4/11/2002,112,Bend It Like Beckham,76578641
2161,0,en,,10.03628,10/1/2015,106,Regression,17671101
2162,11000000,en,,11.333125,6/7/1984,106,Gremlins,153083102
2163,0,en,,7.817811,1/11/1995,127,Higher Learning,38290723
2164,600000,en,,6.854576,1/1/1994,95,Texas Chainsaw Massacre: The Next Generation,185898
2165,60000000,en,,12.975936,12/24/2015,124,Joy,101134059
2166,14000000,en,,14.443362,10/14/2014,108,The Loft,10076790
2167,50000000,en,,15.874491,8/2/1996,107,Chain Reaction,60209334
2168,103000000,en,,25.085639,5/23/2013,100,The Hangover Part III,362000072
2169,0,en,,6.969947,8/14/2015,84,Mistress America,2500431
2170,658000,en,,9.072006,4/10/1953,90,House of Wax,23800000
2171,4000000,en,,11.223033,10/8/2015,118,The Lobster,15656193
2172,2500000,en,,0.46335,8/24/2007,100,Eye of the Dolphin,71904
2173,24000000,en,,12.596956,11/25/1986,119,Star Trek IV: The Voyage Home,133000000
2174,0,it,,4.709454,3/19/2013,100,Welcome Mr. President!,9500000
2175,0,fa,,1.342194,8/13/1996,78,A Moment of Innocence,37598
2176,22000000,en,,7.106954,8/7/1987,106,Masters of the Universe,17336370
2177,5300000,fr,,5.94395,5/17/2002,122,The Spanish Apartment,3897799
2178,12000000,en,,6.631356,2/15/2002,93,Crossroads,61141030
2179,20000000,en,,6.372278,9/6/2003,124,21 Grams,60427839
2180,72000000,en,,9.807552,10/19/2001,131,The Last Castle,27642707
2181,25000000,en,,12.602438,10/7/2003,138,Mystic River,156822020
2182,0,en,,7.10005,3/20/1986,83,Police Academy 3: Back in Training,43579163
2183,70000000,en,,14.116474,2/15/2002,125,Hart's War,32287044
2184,0,en,,5.141952,4/17/1992,92,Brain Donors,918239
2185,13000000,en,,10.098539,3/21/2013,107,Admission,18000000
2186,47000000,en,,11.618792,10/9/1992,154,1492: Conquest of Paradise,7191399
2187,74050,en,,2.789574,9/15/2004,98,The Heart is Deceitful Above All Things,176153
2188,10000000,en,,7.807741,5/15/1999,89,The Limey,3193102
2189,5000000,en,,3.621052,1/30/1998,116,Zero Effect,1980338
2190,4500000,en,,0.313032,12/20/1954,142,The Silver Chalice,3200000
2191,1688000,en,,5.076649,1/1/1939,133,The Women,2270000
2192,44000000,en,,6.273131,5/1/2010,99,Charlie St. Cloud,48190704
2193,36000000,cn,,8.970494,12/19/2015,105,Ip Man 3,156844753
2194,10000000,ja,,8.278525,4/17/2004,101,Appleseed,1461989
2195,27000000,en,,11.953822,5/12/2016,98,Money Monster,93282604
2196,0,en,,0.876297,9/2/1988,102,The Deceivers,346297
2197,0,en,,7.757913,1/16/2002,107,Bloody Sunday,773228
2198,5800000,en,,4.412564,9/21/1964,133,The Train,6800000
2199,3500000,ru,,0.524653,8/21/2014,95,"Kidnapping, Caucasian Style",179000
2200,20000000,en,,6.916201,3/17/2006,105,She's the Man,33889159
2201,80000000,en,,15.001681,6/19/1992,126,Batman Returns,280000000
2202,7000000,en,,5.799861,1/24/2013,95,Sweetwater,6147
2203,70000000,en,,12.687521,9/22/2016,87,Storks,182379278
2204,0,en,,4.857726,8/14/2009,97,It Might Get Loud,1896244
2205,40000000,en,,10.829432,10/23/2009,109,Cirque du Freak: The Vampire's Assistant,28169671
2206,6500000,en,,9.785147,1/13/2004,112,Crash,98410061
2207,20000000,en,,2.651408,9/11/1998,114,Simon Birch,18253415
2208,65000000,en,,12.954444,6/1/1990,113,Total Recall,261317921
2209,0,en,,7.007739,8/24/1990,111,Delta Force 2: The Colombian Connection,6698361
2210,300000000,en,,31.363664,5/19/2007,169,Pirates of the Caribbean: At World's End,961000000
2211,0,en,,7.696023,3/29/2006,85,The Valet,29326868
2212,2200000,en,,6.127903,12/16/1970,99,Love Story,136400000
2213,20000000,en,,8.772263,4/12/2012,95,Lockout,32204030
